"comments","classe"
"Bolsonaro foi super educado sobre essa marionete... Usada por muitas pessoas poderosas... Mas temos um presidente de verdade que não baixa cabeça.... Querem fazer nós acreditar que ela realmente luta pela natureza çei entranho que ela não fica tão brava com muitas coisas que acontecem no mundo exemplos, Síria, Afeganistão, África... Há, esqueci. lá não tem riquezas para explorar 🤢 ",0
"Aborrecente mimada e abestalhada! ",0
"Pirralha ! ",0
"Essa pirralha é manipulada!! ",0
"Porque essa pirralha não bate de frente com o presidente MACARRÃO da França?? ",0
"Ela quer ganhar o Nobel!! Pirralha ",0
"O PRESIDENTE ESTÁ CERTÍSSIMO E UMA PIRRALHA NÃO RESPONDE POR SI MUITO MENOS NÃO CONHECE A VERDADEIRA FACE DA POLÍTICA NO MUNDO ",0
"É pirralha msm,a propósito vc está adorando tudo isso né... ",0
"T R A I D O R A ! Ponto final ! ",0
"Pirralha Pirralha ",0
"NÃO!! Pera ✋ É sério isso?! Mais um CUPIM? Vamos lá galera!! Vamos tocar em assuntos irrelevantes para ENFRAQUECER a nação. Se não temos nada contra ele, vamos enfraquecer o povo. Fingindo estar preocupada com o bem da nação, tu chapas cana e assobia ao mesmo tempo. Finge estar preocupada com a nação jogando pedras no presidente para enfraquecer nossa confiança nele, mas na VERDADE tu estas trabalhando com e para os inimigos DEUS SABE PORQUE. Então, vamos relevar um detalhe importante: TODOS SABEM QUEM É ESSA PIRRALHA, PRA QM ELA TRABALHA, O Q ELES REALMENTE QUEREM. Uma interpretação simples de texto mostra NOSSO PRESIDENTE disse q ela é um objeto q lucra muito, abrindo caminhos para o q querem devorar nosso país. PIRRALHA: Ser pequeno que usa sua aparente inocência para abrir caminho para EXPLORADORES. Pode não ter classe na palavras do PRESIDENTE, mas elas tem VERDADE E SINCERIDADE. ",0
"Ta jogando sujo Sra Joice!!! ",0
"A TIME JÁ ELEGEU HITLER A PERSONALIDADE DO ANO. NESSE CASO PERDEU TODA CREDIBILIDADE. DAR AUDIÊNCIA P UM MENINA DE 16 ANOS É SINAL DE SICIEDADE DOENTE. ",0
"Mesmo se tratando de um Presidente, quem é essa fedelha pra meter o nariz onde não é chamada. Com 16 anos é cria nata de idiotice ",0
"pirralha do ano kkk ",0
"Grande coisa. Essa menina tem que procurar o que fazer ",0
"Não passa de uma menina cagada q nem sabe limpar a própria bunda querendo aparecer....piralha simmmmm ",0
"Pirralha, pirralha,pirralha ",0
"Pirralha! Até Lula já esteve na time, e daí? ",0
"Todos sabem que a mídia é podre, e você mesma já teve seus problemas com a mídia. Agora, todos querem crescer encima desta garota, é óbvio, não é? O que vender mais, estamos anunciando. ",0
"Pirralha ",0
"Essa menina deveria está na escola estudando não se metendo a onde não deve é pirralha mesmo ",0
"Digno de pena isso, tanta gente importante de verdade e essa pirralha ocupar esse espaço todo. ",0
"Coloca ela no meio do Mato morre de caganeira. Um fantoche que não sabe nem o que fala. ",0
"É uma pirralha escrota mesmo ",0
"Essa fedelha se acha, vai brincar de boneca 🤢🤢🤢🤢🤢🤢 ",0
"PIRRALHA !!!!!(ela parece irmã do brinquedo assassino ) ",0
"Piralha do ano !!😂😂 Vai pra escola para ser alguém por conta própria em vez de ser fabricada pela mídia mundial ",0
"Q ridículo. Usada por Soros, menina rica passeando pelo mundo com$ do papai, q traz de bom? Hipocrisia. ",0
"Que bosta. ",0
"A Time so escolhe pessoas polemicas. Essa doida nao me representa! ",0
"Gente premio maior seria para quem trabalha em proldos milhares de refugiados, principalmente no oriente medio. Gente que morre todo dia nas aguas...criancas...velhos...pais...maes... Valei-me essa menina e somente uma exporacao midiatica! ",0
"Não consigo entender a escolha dessa guria, só reclama,não aponta e não produz nada ",0
"Pirralha ",0
"ESTE MUNDO ESTÁ PERDIDO, O QUE A GRETA CHUCKY FAZ PELA HUMANIDADE, NADA!! ",0
"Greta nw passa de uma marionete do sistema 💩💩💩💩 , A Imagem do Brasi tudo balela sensacionalista , tudo para manipular o povo , como sempre fazem. @joicehasselmannoficial qto mais vcs criticam , mais forte bolsonaro fica , o Brasil mudou 🔰🔰 A justiça de Deus ta sendo feita no país e as mascaras da hipocresia estão caindo , uma por uma , inclusive da sua ",0
"Crie vergonha e pare de criticar o presidente, e pior, abrir defesa para essa delinquente. ",0
"A TIME tb é mídia manipulada e dirigida por GRANA! ",0
"PIRRALHA MESMO !!!!! NEM SAIU DAS FRALDAS, NEM SABE NADA DA VIDA AINDA ........ SENDO USADA...... QUE FEIO !!!!!!! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 ",0
"Pirralha ",0
"Estamos vendo que 💩 é a TIME afinal só olhar o dono. E como boa puxa saco de editor acha justo...precisa conhecer @boyanslat e entender o que é relevância de PERSONALIDADE EM MEIO AMBIENTE MUNDIAL! ",0
"Grande Merda 💩💩💩💩💩💩 ",0
"ESSA GAROTA CARREGA MUITO ÓDIO NO CORAÇÃO. COMO UMA PESSOA TÃO ODIOSA PODE SER CONSIDERADA À PERSONALISE DO ANO? PELA IMPRENSA INTERNACIONAL? TENHA SANTA PACIENCIA. ",0
"E O TRUMP HJ TB MANDOU UM RECADO PRA PIRRALHA . PENSO QUE POR MAIS BOA INTENCAO QUE TENHA ELA DEVA CONHECER IN LOCO AS COISAS PRA EMITIR OPINIAO. ",0
"Volta pra escola garota tu é maluca .. ",0
"Pirralha ",0
"Ah claro, vão deixar de visitar ou investir no Brasil pq o presidente chamou uma pirralha de pirralha.vai trabalhar e para de ficar focalizando ",0
"Pirralha mesmo. Deveria estar em sala de aula estudando. Boa presidente, se continuar assim voto no senhor de novo. Tem muita laranja pobre tentando estragar o seu mandato. ",0
"Pirralha pirralha pirralha mil vezes pirralha nojo disso das duas artimanhas contra o Bolsonaro ",0
"Tá ligada que se vc continuar assim não vai ser eleita novamente nem para síndica do teu prédio neh.... ",0
"Menina que vive no capitalismo querendo o socialismo pra os outros....pirralha mesmo ",0
"Quem é essa Zé Mané aí ? O que ela fez ? Está mais para atriz de Família Addams ",0
"Agora é isentona ",0
"Essa guria e uma babaca 😈😈😈 ",0
"Sinonimo de pirralha.. criança ,,, faz coisa de criança,,, pensa como criança... É só isso gente.. kkkkk... Nao tem maldade nenhuma ",0
"É pirralho mesmo! ",0
"Pirralha ",0
"Você está contra o governo ? Não to entendendo mais seu posicionamento . Essa menina ridícula acusa sem dar soluções . Está sendo financiada por pessoas com muitos interesses. Fica ligada ",0
"Pirralha... aposto que ela usa canudinho no @mcdonalds 💀 ",0
"Pirralha quer dizer criança, convém informar para essa chata e seus adoradores. ",0
"Tudo que ele queria , ficar famosinha , ajudar as crianças da África não quer né , hipócritas ",0
"Pirralha ",0
"Ridículo essa menina ",0
"Menina chata pra cacete! Imagine quando crescer, o pé no saco que não vai ser! ",0
"Essa mimadinha quer aparecer... ",0
"É Pirralha mesmo... ",0
"Vc realmente e uma vergonha Joice lamentável as tuas atitudes vc vai colher o que está plantando ",0
"Muito mimimi bla bla bla.. essa PIRRALHA entende o que da vida. Ah.. va... @joicehasselmannoficial e o investidor que der ouvidos a uma pirralha dessas é pior que ela. Precisamos investigadores que se baseiam em discurso de uma birra botas de 16 anos? ",0
"Vai trocar a frauda!!! ",0
"Mocosa! Ahahahahaha ",0
"Pirralha ",0
"Tem tantos bem mais importante pra eleger essa débil pra isso! ",0
"🇧🇷🇧🇷 bonequinha da mídia.. ",0
"Bolsonaro tem razão , essa Greta é uma pirralha mimada ",0
"Pirralha! ",0
"Pirralha ",0
"Só um fantoche. ",0
"Pelo amor de Deus. Essa garota não é nada. E a mosca da bosta do cavalo de Dom Pedro II. ",0
"Pirralha !!!! ",0
"Fala sério, garota manipulada por uma mídia midiática, sem noção que fica andando para cima e para baixo com assessores que custam uma fortuna, vai estudar pirralha ",0
"Ele apenas falou a verdade. É uma pirralha mesmo. ",0
"Absurdo chamar essa Maria Ninguém de “pirralha”. Não se deve elogiar e dar mídia a um papagaio ambulante 🦜 ",0
"Pirralha boba! ",0
"Como um país deste anda pra frente?Ontem era Bolsonaro hoje é inimiga e detesta o cara ...que falsidade . ",0
"Mas é pirralha mesmo. ",0
"Kkkkk grande m. Piralha do Caralho ",0
"Não passa de uma pirralha ",0
"Personalidade do ano deveria ser a primeira Dama Michelle Bolsonaro, que tá fazendo se tudo pra ajudar os menos favorecidos. Não essa Pirralha. ",0
"Pirralha!!! ",0
"Acho que a deputada faz parte do fã clube da pirralha... ",0
"Fazer discurso forçado agora da prêmio, e ainda tem quem dê moral, vamo ver próxima eleição quem vai se escorar no presidente, de novo... ",0
"Mídia pirralha... ",0
"Vergonha da Joyce.... ",0
"Menina insuportável ",0
"O mundo é tudo e não os interesseiros que comentam...essa garota é um grande absurdo e quem a está elevando tem seus próprios interesses e a estão usando pra isso... e quem aqui no Brasil replica e da moral, tá atrapalhando o país...Ah o que já deu! Ninguém tem que se meter aqui, o Brasil e a Amazônia são do povo brasileiro e esse povo de fora não tem que se meter ",0
"Larga de ser ridícula Joice o presidente tem um país para tomar conta tem que dar assunto para esse pirralha mesmo não que nem é do Brasil e ridícula sua atitude. ",0
"Pirralha mesmo!!! ",0
"Faz me rir!!! ",0
"Gretta speaking and pegeons shitting are the same thing!!!🤢🤮 ",0
"Piralha. ",0
"PARABÉNS , JOICE ! Uma parlamentar , e principalmente , uma brasileira que o BRASIL NÃO PRECISA ! Que ser humano feio É VC . Depois não quer que sua família passe vergonha porcausa de vc. TRISTE ! ",0
"Presidente Bolsonaro com razão pirralha ",0
"E vc , como quem nao quer nada , divulda , para ter certeza que o ataque da pirralha , seja bem divuldado .NOJO , NOJO , de vc . ",0
"Eh uma pirralha...que não entende nada da vida...La de onde ela esta , sendo bancada, em seu pais de primeiro mundo , é muito fácil apontar os nossos problemas, quero ver ela da eh uma solução. E o que o mundo pensa...nesse assunto...é relevante. ",0
"Deputada para dessas birrinhas de criança e vai trabalhar foi pra isso que a senhora foi eleita ",0
"Palhaçada, pirralha ",0
"Continua sendo Pirralha só que agora com um título.Ah Ah ah @joicehasselmannoficial ",0
"É bom para imagem do Brasil a Senhora ficar igual criança mimada que perdeu o doce tentando de todas as maneiras atacar o Presidente? Logo vc que era tão a favor dele....Hipócrita!!!!!!O Brasil acordou aproveita seu mandato que será o ultimo!🐍🐍🐍🐍 ",0
"Essa pirralha não estuda ???? ",0
"É tanta gente querendo se meter aqui no Brasil principalmente na Amazônia que dá nojo, agora ainda usam uma pirralha que se duvidar não sabe nem lavar o fundo da calcinha pra ficar opinando aqui,tem que mandar esse povo cuida do país deles que pode ser primeiro mundo pra eles pra nós o Brasil en ",0
"Piralha nem estudo tem e quer se meter em assuntos de nunca viu. E o pior é você dando moral pra esse assunto que desrespeita o presidente do nosso país. ",0
"Não passa de uma boneca de ventríloquo! ",0
"Continua sendo uma PIRRALHA ",0
"Vc é pessoa horrível Joice, a pior d todas.. votei em vc por causa do Presidente, não voto nunca mais para nada. ",0
"A pertubada do ano!!! ",0
"Marionete, na minha opinião ela foi e é uma marionete. Deveria estar estudando e não querendo aparecer por aí, é notório que ela não tem conhecimento nem capacidade de julgar nada nesses assuntos abordados. ",0
"@joicehasselmannoficial, tao pirralha é mimada qto a Greta. Cresce um pouquinho vai !!! ",0
"Ela é uma pirralha sim! ",0
"Coitada dessa menina, tem que crescer muito ainda. Foi fabricada e agora a exploram ",0
"Mais ela e mesmo uma pirralha e daí ? Mau intencionada e mau informada ",0
"Tô com meu presidente, está Maria mijona quer meter o bedelho no país dos outros, por que ela não investe toda essa força pra reflorestar o país dela, falar do país dos outros é fácil, agora tá todo mundo preocupado com o nosso verde e outras coisas mais, acho que se ela não nos encher é melhor, manda ver presidente, nós te apoiamos. ",0
"A Time devia colocar como personalidade do ano as crianças que são vítima de casamento precoce e morrem na primeira relação sexual por inúmeras perfurações internas mais e mais fácil colocar o que bem lhe convir o presidente está certo e uma pirralha sim e deveria estar aprendendo que o mundo inteiro está sendo destruído principalmente pessoas,,,,deviam observa os peixes grandes..... ",0
"ISSO É O BONECO ASSASSINO? ",0
"Pirralha!!! ",0
"A imagem do Brasil era mais queimada nos anos anteriores. Sim, pirralha, e você está sendo o que neste governo. Vai trabalhar, o país não precisa de mais notícia idiota, precisa de resultados ótimos. ",0
"Acho que não vou nem dormir hj, preocupado com essa pirralha, vai fazer algo proveitoso e esquece o Brasil. Joice para de dar mídia pra essa sem noção. ",0
"CAPA DA TIME AGORA VIROU LIXO ",0
"Quem se importa com isso qdo nosso desemprego ainda está alto? Realmente é uma pirralha metida a certinha. Oq precisamos é foco no desenvolvimento interno, geração de empregos, desburocratização, corte de gastos do governo, mais saude e mais educação!!! ",0
"Tem mtas outras pessoas q realmente merecem destaque!!! menos essa tal de Greta🙄 ",0
"O q um investidor de valor vai dar atenção p essa pirralha ! Pirralha nunca produziu nada na vida ! Ridículo sua colocação ",0
"Uma pirralha fantoche. Bolsonaro tem razão... ",0
"Pirralha é o feminino de pirralho. O mesmo que: bambina, menina. ",0
"Acho que a deputada precisa descobrir o que significa pirralha, não vejo nada de mais. Na minha opinião é uma pirralha fantoche. ",0
"Uma riquinha ignorante que está sendo usada por ativistas e políticos . Pobre jovem ",0
"Joice, você é muito baixa, covarde e injusta!!!! Sua pessoa não é digna!!!!! ",0
"Vc está contra ou a favor do 🇧🇷 @joicehasselmannoficial? Desnecessário essas suas postagens sobre essa guria, NÃO ESTA AGREGANDO NADA , INÚTIL, muito pelo contrário vc está se desgastando a toa, vamos focar no q importante para o 🇧🇷! E parar de Mimimi. ",0
"Pirralha ",0
"Essa sabe se promover kkkkkk. ",0
"E pirralha sim! Insignificante, igual seus posts!! ",0
"GRETA MENINA FEIA DOS INFERNO PARECE O DEMÔNIO CHUCK Kkkkkkkk ",0
"Patética 💩💩💩💩💩💩💩💩💩💩",0
"Que lixo de mulher. Não sabe nem falar. Tenho vergonha de ter sido governado por uma mulher dessas.",0
"👹💩anta 💩👹",0
"Messias das Trevas  A geração Wi-Fi anestesiada ,assistem as filas de empregos aumentarem, os pedintes em suas casas se multiplicando, as contas da luz ,água ,alimentos aumentarem mais de 100%. Sabem que  as  matas de seu País estão  sendo derrubadas. Os ninhos de pássaros,  abelhas,e as diversidades de flora e animais mortos.  Ares poluídos pelas fumaças de queimadas.Poluentes de indústrias ,carros inseticidas etc  A civilidade , sociabilidade ,educação  boas maneiras conquistada há  milênios foram popularizadas por arminhas  em nosso Brasil .Símbolo  de selvageria no modismo  dos últimos do ano de 2019.  Descortinou um exército  tacanho obsoleto em todos sentidos, inclusive no amor a Pátria  e ao povo .O representante se transforma em líder  maior  da Ordem e Progresso. O reflexo desta formação  social refletirá  gravemente sobre os filhos  seus que fugiram à  luta, pela defesa,da Previdência  Social, falta de investimento na Educação, Justica, Saúde, Preservação  Ambiental, respeito ao próximo, Amor Nacional. AcOrDa bRaSil.  Maria Cristina Radke",0
