comments,classe
Deben darle cadena perpetua a todos los inmigrantes que lleguen a delinquir en un país donde le abren sus puertas. Y que paguen esa condena en ese país. No se puede morder la mano de quien te da de comer...,1
"@BedMM @NayBetania Tú eres la culpable, perra >:v",1
"@Flor_avalos23 Te conteste zorra, te conteste, asi que callate y contestame.",1
"@luisale88745179 @KarinaJaz23 @DalasReview Whe puta no, es estupida,mongola, huele pedos,imbecil,plana,costrosa,zorra y pedofila",1
@trujeflowers Cállate zorra jajaja,1
@MemeBurgos tu eres la perra https://t.co/FSN6n9BTBH,1
"L- El mejor luegar para tener mi polla ahora mismo es en la garganta de Wicca, llenándome de babas",1
@JuanitoFxtbol_ @ElKriket Pero tu eres una perra sucia,1
"Una razón más para odiar a Arturo Vidal. Sudaca, chileno y además del barça 🙌🏻🙌🏻🙌🏻",1
"Kösem se lo merecía, fue muy zorra después #KosemGranFinal",1
"Si un español agrede a un GC, echándole cal viva, excrementos, etc,le caen 5 años de cárcel, si lo hace un subsahariano e inmigrante, le damos cobijo,comida,etc algunos partidos políticos lo aplauden,si piensas como yo,algunos gilipollas te llaman,racista,franquista y fascista.",1
@lopezdoriga Cállate puta! https://t.co/RO41NM4OQm,1
"Aquí podemos ver un grupo de simpáticos moromierdas, basura de la que a @sanchezcastejon le gusta tanto recoger del mar. Como se puede apreciar están totalmente integrados en la sociedad europea. ¿Son o no son como monos salvajes, sucios, delincuentes, violadores y pendencieros? https://t.co/lbZH8Iu92B",1
@MarHuidobro tú eres la zorra madre de un asesino con gen izquierdoso y separatista!!!,1
"@ te sigo amando pero no lo mereces, perra.",1
"@SErikasex Ya deseo castigarte de una buena vez perra de mierda, mereces que te rellene una y otra vez de muchos chorros de semen hasta dejarte preñada!",1
@alwayshateme_ @johan_taps cual ping si tu eres sudaca ademas entiende ptm HITS PUTOS NORMALES NO HITS QUE VAN CON COMBOOO,1
New video posted: brunoymaria Mi mujer es muy Puta y Folla con un Fetichista https://t.co/GOzQ0DPxYZ #fapza,1
"""Mira IMBÉCIL y okupa ⁦@sanchezcastejon⁩ ¡Menudo cachondeo! Los #MoroMierdas que acoges se van de vacaciones a sus """"peligrosos"""" países con las ayudas que les das. NO ES UNA CRISIS HUMANITARIA, ES UNA INVASION DE JETAS, DELINCUENTES y VIOLADORES. https://t.co/sFb6xLOyJr""",1
@CameArrascae Cállate perra que deje la ventana del balcón del apto abierta jajajajaja me quiero matar,1
"""Los refugiados se van de vacaciones a sus """"países en guerra""""  No cabe un mentecato más. https://t.co/W10dHIIwcW""",1
Cuando un hombre da su opinión es un hombre. Cuando lo hace una mujer es una puta.,1
@BeeluArzola Sos una hija de puta mala.madre pobre ángel todo x una tablet perra mal parida no te mereces nada vos presa tenes que ir no al sicólogo .,1
@CeleRoldan11 @LucasSpadafora CALLATE YO ME LO DESCARGE YEGUA HIJA DE PUTA EN EL GRUPO HACES LO MISMO y de paso te dejo a moria https://t.co/jDGsabrHfW,1
"@eugenidors  Huyen de una guerra... de dónde sacas tu eso? Por eso Suiza y Bélgica han retirado la condición de refugiados a más de 400 personas que volvían de vacaciones de sus países, en los que los perseguían?. Es todo un cuento y un negocio de las ONGs. Sino, por qué van a ..",1
Te mereces lo mejor de todo' MENTIRA >:V ELLA ES UNA ZORRA QUE SE METIÓ CON EL OTRO ARRUINA PAREJAS(?),1
Tráiganme al puto árabe 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️,1
@sofiammansilla Yo amo que te calles zorra 💗,1
@MarcelaOjeda__ Todos sabemos que tú eres la perra dónde sea,1
@Emily_Guadiana1 @PPTeamKaren YA CALLATE PERRA PLIS,1
No le quiero enseñar a mi papá a usar whatsapp porque en su grupo de natación hay mucha zorra suelta. 😖,1
buen decia mi abuelo ... la mas callada y la que dice que no es la mas puta https://t.co/ULtqZfVmTh,1
"malditos árabes, como pueden entender esto https://t.co/7sPjVFSI6u",1
"Pobrecillos. Es que dan lastima. Aunque no entiendo por que ninguno de los asaltantes de la valla de Ceuta tenía aspecto de estar desnutrido o de haber pasado calamidades. Más bien, parecían recién salidos de un gimnasio. https://t.co/8iJnORictx",1
@justlikecams callate camila y dame seguidores perra,1
Maldito sudaca Maldito latino Inmundo chileno peruano o argentino Horrible boliviano Vil ecuatoriano,1
@ulrikvc Callate puta en alemán,1
"Ó sea Que el hombre negro inmigrante que anda por las redes diciendo que se “caga” en nuestras costumbres, en nuestra cultura y en nuestras leyes vaya a poder decidir quien gobierna en nuestro país, es ya el colmo, no podemos tolerarlo, sería terminar de hundir y romper España https://t.co/qsij0j84UK",1
¿Alguien le puede enseñar a superar a esa perra de mierda?,1
"@buflot Tú eres mi perra secundaria, me refería a la primaria",1
Métete en tu vida negro indocumentado JAJAJAJAJJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAAJAJAJAJAJAJAJAJAJAJAJAJJA 😂😂😂👋,1
"Más de 700 moromierdas han asaltado la valla de Ceuta, han echado cal viva y ácido sobre la guardia civil, 22 agentes con quemaduras y abrasiones. Que el imbecil y mentiroso compulsivo @sanchezcastejon no os engañe, NO ES UNA CRISIS HUMANITARIA, ES UNA INVASION!!",1
"Baby, por qué eres así? Tú eres puta",1
La chica es una zorra y una cabrona y el chico un gilipollas que se aclaren los dos porque el uno que se revela y la otra le toca los güebos #Pap399,1
"Coherente, en España haría falta un poco de eso.  A ver cuantos trabajadores españoles pueden permitirse viajes en tiempo y dinero como se dan los reprimidos inmigrantes? ?? https://t.co/hr22t1FHut",1
@PakoAyestaran LÁRGATE GACHUPIN DE MIERDA,1
"@puerk_jimin Te lo mereces mi amor. Eres una puta arenosa y me pena compartir planeta contigo subserie, eres inferior a una cucaracha... Además no te reflejes en los demás cuela, das pena. Besis en la cola ;3",1
"mira esa wea, hermano. Una zorra en la cara https://t.co/bSgGX8vBWy",1
@CarolinaTvSLP Cállate perra! Y agachate,1
@BenditaOk QUE PUTA MADRE HACEN ESTAS VIEJAS HACIENDOSE LAS NENAS SEDUCTORAS RIDICULAS,1
@EternoBlanco_ Cállate perra por un partido no hay vergüenza para alguien que lleva 5 titulos,1
Finales de 2017 y yo todavía no entiendo cuando una mujer es “puta” o “trola”🤷🏼‍♀️🤦🏻‍♀️,1
"""Marico soy tan celoso que entro en el Facebook para felicitar a mi bae y hay un maldito cabrón que le puso """"Feliz aniversario amor"""" y le puso un gif de un corazón diciendo """"te quiero mi amor"""", y luego entro a su perfil y es un maldito arabe que había traducido todo en español.""",1
"Esto empieza a irse de madre... o se ponen medidas serías, o sufriremos más ataques de subsaharianos que esperan en un monte próximo en Marruecos. Ahora más agresivos y violentos. #MedidasYa https://t.co/5a8Bphh612",1
ESTA MUJER ES UNA ZORRA 💖💖💖💖🔝,1
@rioroma16 @magoskyper Tu callate pinche zorra lo que es mio nadie lo prueba antes que yo perra monjita,1
"Que vengan unos indocumentados a reírse en nuestra cara, que nos agredan, q la justicia pase, que les demos los mejores cuidados, dinero para comprar en Primark, sanidad, paguitas y vivienda... es que somos gilipollas, tontos, subnormales, idiotas.. #DefiendeEspaña #StopInvasion https://t.co/wiNCBnndzX",1
"Ven, comemela y cállate ya",1
Ser gay tiene sus desventajas como que te odien los putos moros y eso pero a cambio debe de ser un noparar de follar eh o no,1
@policia la Malagueta está llena de indocumentados tocapelotas. Gracias por vuestra inestimable ayuda con la recogida de residuos orgánicos,1
En Redes Sociales están las fotos de los supuestos asesinos uno un nicaragüense indocumentado y un costarricense. Muy preocupante que la lacra de #Nicaragua entre a #CostaRica como perro por su casa. https://t.co/8PwkSEhehe,1
@William43591799 Tu eres una perra,1
@SamBelenn Callate vos sos una puta reprimida ajajaajaa,1
"Trabajar con Árabes es una patada en los huevos, con botas de punta de acero, en el frío entorno de Alaska, a pelo.",1
@MarinaAlbiol Tu eres una perra comunista!,1
@CasftSamu CALLATE PUTA EJEJAJ,1
Vía TuAutoCorrector: RT DeboRecordarQue: Mi novia es una perra (Pluto),1
Lo que más me sorprende cuando se matan unos weyes por culpa de una mujer es que existan pendejos que se quieran matar por una puta.,1
si te llamo puta es porque tu eres mi puta pero habrá problemas si alguien más te llama puta,1
@jocksan51 @MemoTorresL Cállate perra,1
TE LO MERECES POR PERRA. —Lo arrastra por la academia de las greñas y le da unos chanclazos. https://t.co/9GwmLte4BU,1
@Stolbizer @mainesCyN Callate la boca perra siberiana metiendo a CFK en esto! Sos tan pelotuda podes ser! Nunca seras nada,1
@Yullian2 A veces creo que tú eres su perra.,1
"@c_orci Si tu eres la que me anda rogando que puta hueva, pinche vieja pediche larga ya te traía bien patrocinada y la sigues haciendo de pedo como chingas a la verga",1
@Manaka_msyra @BrianD_Campbell callate zorra malnacida esta el armario empotrado tmb y tengo mil cosas ahi dentro,1
Le voy a enseñar a la perra de mi amiga a jugar al uno,1
"Lo mejor del día, escuchar como mi sobrino le dijo CALLATE PUTA a mi hermana 😂😂😂😂",1
Olé perra hijueputa @Andreeaa_05 enseñarle que usted si sabe:3,1
"#estefinde  costo DNI Y PASAPORTE, q sorete me importa cuanto cuesta en otros paises sudacas. Lobo das VERGUENZA CN LAS COMPARACIONES. ASCO",1
@cafetalero1705 @criptografo Y veo que tu eres muy celosa... Y puta,1
"Los Venezolanos llamamos por años: Ladrones a los Chinos Tacaños a los Árabes Mala gente a los Colombianos Indios y feos a los Peruanos Vagos a los Panameños Y venimos a indignarnos cuando nos llaman Venecos en otro lado.  Xenofobico el venezolano, para nada .",1
Apoyo a una legislación en Perú que castigue doble pena a inmigrantes culpables de delito. Cese al perjuicio que choros exportados perjudiquen a sinceros emigrantes compatriotas,1
@MarysabelPuerto Mejor callate cara de puta o reputa como tu madre.. Se nota que te hacen falta estos https://t.co/3jeehNQzy1,1
Esta puta blanca no se calla! Ya cállate con tu chugar daddy! Puro pinche chugar daddy! A nadie le importa pendeja!,1
"Vendida, @IndiraHuilca, tienes cara para demostrar tu hipocresía, mejor cállate, perra. https://t.co/mLwCXla1nn",1
"Niños españoles, que este verano, al día no harán una comida completa, pero no pasa nada, son niños españoles, si fueran invasores negros o musulmonos, sería otra cosa. Eres español, te jodes. Y ahora Gob y Pte del mismo, a costa de los españoles, de vacaciones, de nuevo.",1
Que ladilla esos malditos árabes con su llamadera por fb.,1
"Gangstas reales eran los negratas de los ochenta y noventa, vosotros solamente sois unos gilipollas con pasta y sin personalidad.",1
@Martinitz_ callate zorra querés que te viole putita,1
"@mafecontreras8 Tu en tu amplia sabiduría, defineme cuando una mujer es perra",1
@lara_ahualli Pedazo de zorra cállate q yo me lo cante antes 😜,1
@backsideval35 Jajajaja 😁 yo sé tú eres esa perra 🐩 que termina mordiendo el santa 🎅,1
@adanariabigail TU ERES ESA AMIGA PUTA JAJAJAJ,1
@HoranFlynn Y tú eres la puta? Ah perdón pensé que hablábamos de las verdades perdón,1
@Monique_1714 @adriasolebabi Y tú eres una zorra estúpida,1
@PeyejitoStyle @Zeildoux y tu eres un hijo de la gran puta y tu novia una guarra jajaja,1
Xdios odio a estos arabes q se extingan,1
"@marfilag Tú eres una zorra con pecado original, no te puedes quedar embarazada como la Virgen.",1
"Mi novia es sevillista, es una puta más' canta Adán. Ahora vendrán hablándome de clases, de categorías y de 'piques'. No hay más preguntas, señoría. https://t.co/TXauHkGf0r",1
Es odioso ser perra con mi madre pero te juro esta mujer es insoportableeeee Ok,1
@ConCiliaFlores @NicolasMaduro Jajajaja cállate maldita perra de mierda ladrona de bancos,1
"En la perrera de mi corazón, tú eres la perra que más ladra. #BatiArjona",1
@isabellagiehl si la puta q te pario virgen de mierda no digas nada no opines callate nunca em tu vida probaste miche con seven up aa pero ron con coca cola si babieca balurdaaaa,1
"Cinder eres una hija de la grandísima puta y te mereces lo peor. Y te lo vas a llevar, zorra de mierda.",1
@ROCKYBOLUD4 @clau_benedito @Santiagoignac8o @yaoecabrera Callate puta,1
@tu_bombon22 @PonquesitoRico Jajaja tu eres una puta seria? 😈 interesante,1
Porque la reportera es Satanás? La zorra de la novia es 😑 https://t.co/NfgNX973WA,1
@lortegadiaz Perra maldita tú eres la primera en la@hoguera por crímenes de lesa humanidad perra maldita,1
"Celos tuiteros: ¿Cómo que le diste seguir a la güera oxigenada esa? Va a resultar hombre, yo sé lo que te digo, nalga pronta.",1
"Oye #güero q se siente haber contribuido al desmadre q se nos avecina en el Pais? NUNCA me caíste bien, hoy menos’ #escuanto https://t.co/xHf4s4LJde",1
Indios hijos de puta. Soltad al gabacho😂,1
@MarialeOficial Ya cállate puta caballo hija de tu perra madre,1
que asco le tengo a esta mina la puta que la parió POR QUÉ NO TE VAS A TU CASA COME CON LA BOCA CERRADA CALLATE NO HABLES vieja atravesada,1
"Las bandas de metal sudaka no tienen derecho a cantar en español. O sea, ya de por sí el cantante de afinar cero, lo mínimo es que sepa inglés el vago gutural.",1
"Yo cuando viajo a otro país tengo q llevar mi pasaporte en regla, pasar todos los controles y obedecer a las autoridades y @policia  d ese país. Aqui en España vienen inmigrantes, saltando vallas, agrediendo @guardiacivil indocumentados y nuestros políticos van a darle la mano",1
Nacho pedazo de negro indocumentado,1
Ojalá la 'Puta sevillista' de tu novia te mande donde te mereces. @antonioadan13,1
@BeeluArzola De que amores hablas hija de mil puta? No te llenes la boca con Dios yegua de mierda no mereces ser madre TURRA MAL PARIDA.,1
"Tu novia es más puta que se sacó un ojo para tener otro hueco, son pajeros😅😅",1
@victorACDZ @yael_diaz Tu cállate alv perra envidiosa 🌚,1
"Hola mi ex es una puta loca de la cabeza y tú eres un puta porque no quisiste estar conmigo y cuando te vea te voy a faltar el respeto en tu cara porque yo soy muy bueno, me pasan estas cosas en la vida de bueno que soy.",1
"Te gusta cuando te lo mete y por eso me pide que cuando se lo meta le entre completo, tu eres bien puta y te suba con retros y eso que te gustan los retos, a tu novio que se quede quieto pa darle 50 tengo un peine completo y pa darte en el toto tengo un bicho prietooo",1
Los Coscu Army  @HasvikMC  dice algo de sudacas :v https://t.co/OwKRpaRCBn,1
- ¿Cuál es tu problema? - Mi novia es tremenda perra !!! https://t.co/2urGCRqisC,1
"@jessuscp @Dainy_D Cállate zorra, es la verdad",1
Cuando la sirvienta que tienes es una zorra te provocará hasta que te la folles y trates como una zorra https://t.co/dsc8ftD7YO,1
Le dije a mi vieja que era rompe pija y me dice ' callate puta'AJJAJAJA la odio,1
A SUS CASAITAS CON SU PUEBLO YA  LOS REFUGIADOS VENGA YA!! FUERA ESCLAVISTAS Y NEGREROS!! https://t.co/eJFPU7V9eU,1
"@EmiVidela87 Cállate perra cochina, lo único complicado acá es que levante mañana a laburar",1
"@Brighma Pero tu eres una tremenda puta q mas puede pasar zorra del demonio, https://t.co/9f9bqZNDBN",1
"Estoy hasta la vrgggggg de que ahora absolutamente todo sea “racisimo” y “clasismo”;el mame con el “lenguaje inclusivo” ... me vale verga si eres hombre, mujer, ambas, si eres negro, güero, chaparro, alto, gordo, flaco, pobre o rico, me cagan todos por igual alvvvvvv.",1
@Aixaa_OK @Desivalen_ Dale zorra cállate,1
@reginabanda06 tú eres una zorra,1
Q cagada a palo te mereces hija de puta! La misma q le diste a tu hija y más. https://t.co/aBPRIOfDTQ,1
"@imcarlx A ti te voy a meter la polla en la boca para que te calles, a Luisillo a ostias",1
[3/1 03:47] Aa Brii: Boluda mira vos [3/1 03:48] Aa Brii: Sos re zorra y casi no t nombran Lo bueno de hacer las cosas callada 😏😏,1
Perra agradece que te tire el licor en la blusa te lo merecías en la cabeza hp 😂🤦‍♂️ antes de hablar de mi... https://t.co/uRJEvTPI3W,1
"@MarcoGuzgon @itzelloopez tú eres una señora puta, eso ya lo dijimos anoche 😊♥️",1
